auction_id;item_id;seller_login;seller_role;current_highest_bid;auction_status;winner_login;winner_role
2496;1679;costly-tackle;Seller;3727;Closed;well-groomed-plenty;Buyer
2497;2190;meager-shopping;Seller;2293;Closed;excited-native;Buyer
2498;2399;tempting-education;Seller;1430;Closed;substantial-dish;Buyer
2499;4111;lawful-interaction;Seller;2840;Closed;usable-base;Buyer
2500;1562;disguised-wonder;Seller;1616;Closed;wicked-theory;Buyer
2501;4243;fluffy-pizza;Seller;3414;Closed;euphoric-meeting;Buyer
2502;1752;doting-bell;Seller;2005;Closed;young-passage;Buyer
2503;5065;costly-tackle;Seller;1816;Active;;
2504;4861;fine-suck;Seller;4825;Closed;extra-small-focus;Buyer
2505;4249;costly-scene;Seller;3543;Active;;
2506;1749;milky-penalty;Seller;4263;Closed;sudden-count;Buyer
2507;5320;itchy-angle;Seller;5048;Closed;spherical-yesterday;Buyer
2508;2328;flawless-soup;Seller;2328;Closed;grubby-promotion;Buyer
2509;5535;handsome-city;Seller;3069;Closed;black-and-white-buddy;Buyer
2510;919;sick-quarter;Seller;2300;Active;;
2511;2512;unfit-fault;Seller;3467;Closed;gentle-inevitable;Buyer
2512;1641;gracious-nation;Seller;2227;Active;;
2513;4465;questionable-sympathy;Seller;3098;Closed;affectionate-slice;Buyer
2514;4681;live-hat;Seller;1793;Closed;essential-funny;Buyer
2515;110;doting-bell;Seller;1813;Closed;puzzled-movie;Buyer
2516;5426;loyal-apple;Seller;2515;Closed;ill-fated-land;Buyer
2517;1532;everlasting-historian;Seller;2466;Active;;
2518;3118;light-lie;Seller;5206;Closed;major-commercial;Buyer
2519;2710;costly-scene;Seller;1449;Closed;helpful-story;Buyer
2520;4519;gleeful-customer;Seller;3637;Closed;demanding-orange;Buyer
2521;3158;fine-suck;Seller;2814;Active;;
2522;2948;ultimate-coach;Seller;2876;Closed;worst-foot;Buyer
2523;5264;aromatic-pound;Seller;4277;Closed;any-beer;Buyer
2524;5567;live-hat;Seller;1248;Closed;burdensome-fortune;Buyer
2525;4119;left-ad;Seller;3591;Closed;ornery-ability;Buyer
2526;632;paltry-surgery;Seller;2816;Closed;rough-classic;Buyer
2527;1509;every-discipline;Seller;1341;Active;;
2528;4456;feminine-writing;Seller;2638;Closed;sore-dream;Buyer
2529;5129;absolute-craft;Seller;2973;Closed;smart-affect;Buyer
2530;985;breakable-lesson;Seller;1026;Closed;married-unique;Buyer
2531;2561;sweet-pass;Seller;1612;Closed;elementary-ice;Buyer
2532;538;easy-dark;Seller;2980;Closed;mushy-master;Buyer
2533;3951;threadbare-character;Seller;900;Closed;ill-fated-sort;Buyer
2534;2071;that-vehicle;Seller;2090;Active;;
2535;1140;big-hearted-king;Seller;3519;Closed;French-pack;Buyer
2536;5554;everlasting-historian;Seller;544;Active;;
2537;2319;handsome-city;Seller;3521;Closed;straight-trick;Buyer
2538;5044;robust-charity;Seller;2704;Closed;digital-win;Buyer
2539;4192;embellished-repeat;Seller;2414;Closed;delayed-target;Buyer
2540;2266;easy-dark;Seller;2476;Closed;regular-quality;Buyer
2541;19;unfit-fault;Seller;1768;Closed;failing-stretch;Buyer
2542;5808;envious-initiative;Seller;3727;Closed;unwelcome-advertising;Buyer
2543;1944;pointless-guess;Seller;2444;Closed;meager-math;Buyer
2544;5184;pointless-guess;Seller;972;Closed;studious-jump;Buyer
2545;4516;mindless-button;Seller;2107;Closed;imaginary-leader;Buyer
2546;36;fair-buddy;Seller;3133;Closed;tan-anybody;Buyer
2547;1433;handsome-city;Seller;5092;Closed;new-winner;Buyer
2548;2510;mean-politics;Seller;1654;Closed;insignificant-place;Buyer
2549;4599;similar-ice;Seller;2074;Active;;
2550;1949;energetic-shot;Seller;5713;Closed;deep-vast;Buyer
2551;3948;that-vehicle;Seller;2476;Closed;rash-white;Buyer
2552;5371;burdensome-special;Seller;2626;Closed;mild-simple;Buyer
2553;4459;kindhearted-young;Seller;3044;Closed;rotating-vehicle;Buyer
2554;5503;meager-shopping;Seller;3787;Closed;rubbery-childhood;Buyer
2555;5357;linear-candle;Seller;3366;Closed;other-let;Buyer
2556;5066;icky-hearing;Seller;5531;Closed;organic-doctor;Buyer
2557;1593;pitiful-dream;Seller;2136;Closed;elementary-ice;Buyer
2558;1408;robust-charity;Seller;2777;Active;;
2559;5929;unrealistic-item;Seller;2741;Closed;real-role;Buyer
2560;792;false-news;Seller;3302;Closed;waterlogged-contribution;Buyer
2561;3325;focused-song;Seller;2034;Closed;marvelous-way;Buyer
2562;2996;cuddly-muscle;Seller;2977;Active;;
2563;4494;heavenly-deposit;Seller;1004;Closed;pale-thing;Buyer
2564;1614;ripe-patience;Seller;4541;Closed;soft-cycle;Buyer
2565;4530;upset-temperature;Seller;5740;Active;;
2566;4758;giving-teacher;Seller;3809;Active;;
2567;5705;deafening-copy;Seller;3726;Closed;noisy-increase;Buyer
2568;2458;trustworthy-silly;Seller;3923;Closed;modest-bottom;Buyer
2569;162;silent-access;Seller;1700;Closed;elliptical-divide;Buyer
2570;3115;private-review;Seller;2000;Closed;pleasant-author;Buyer
2571;3126;envious-initiative;Seller;4501;Closed;orderly-angle;Buyer
2572;5847;costly-scene;Seller;886;Closed;frugal-negative;Buyer
2573;3598;deadly-father;Seller;4063;Active;;
2574;283;superb-pull;Seller;1650;Closed;wonderful-spell;Buyer
2575;4344;spectacular-diamond;Seller;1732;Closed;nasty-juice;Buyer
2576;751;wicked-drama;Seller;3961;Closed;disguised-drawing;Buyer
2577;3177;medium-class;Seller;2278;Active;;
2578;3259;grimy-catch;Seller;4400;Closed;ironclad-dish;Buyer
2579;1654;monumental-feel;Seller;1968;Closed;nasty-cookie;Buyer
2580;2350;shocked-specialist;Seller;907;Closed;quick-land;Buyer
2581;2842;grimy-catch;Seller;2557;Closed;worn-spray;Buyer
2582;1482;superb-pull;Seller;2130;Closed;worthy-arm;Buyer
2583;520;chief-cut;Seller;3568;Closed;flickering-give;Buyer
2584;553;meager-shopping;Seller;31;Active;;
2585;1116;silent-access;Seller;1227;Closed;waterlogged-contribution;Buyer
2586;2312;ripe-patience;Seller;2811;Closed;mundane-song;Buyer
2587;3129;steel-mail;Seller;3399;Closed;previous-potato;Buyer
2588;374;impressive-forever;Seller;4068;Closed;gracious-room;Buyer
2589;860;productive-advice;Seller;1138;Closed;optimistic-breakfast;Buyer
2590;3221;costly-tackle;Seller;4820;Closed;gruesome-guarantee;Buyer
2591;1805;complex-dog;Seller;3078;Closed;periodic-try;Buyer
2592;3010;sweet-pass;Seller;2834;Closed;clumsy-training;Buyer
2593;2135;threadbare-character;Seller;1130;Active;;
2594;3668;yummy-if;Seller;4676;Closed;elementary-ice;Buyer
2595;3438;shocked-specialist;Seller;2539;Active;;
2596;399;leafy-distribution;Seller;2966;Closed;everlasting-wear;Buyer
2597;317;lawful-interaction;Seller;3612;Closed;guilty-walk;Buyer
2598;557;similar-ice;Seller;1605;Closed;short-term-wood;Buyer
2599;4904;delicious-criticism;Seller;1799;Closed;grave-object;Buyer
2600;339;incompatible-monitor;Seller;1648;Closed;unacceptable-individual;Buyer
2601;676;energetic-shot;Seller;3685;Closed;rosy-capital;Buyer
2602;3073;costly-scene;Seller;3725;Closed;nervous-round;Buyer
2603;1117;ripe-patience;Seller;4418;Closed;prestigious-speaker;Buyer
2604;817;bare-round;Seller;4138;Closed;glorious-divide;Buyer
2605;859;threadbare-character;Seller;3583;Closed;frank-broad;Buyer
2606;370;deadly-father;Seller;2950;Active;;
2607;4872;spotless-charge;Seller;5301;Closed;corrupt-road;Buyer
2608;5911;live-hat;Seller;4707;Closed;dramatic-serve;Buyer
2609;366;steel-clue;Seller;3930;Closed;orderly-angle;Buyer
2610;4862;tempting-education;Seller;912;Closed;unusual-single;Buyer
2611;869;hard-profit;Seller;4193;Closed;famous-effort;Buyer
2612;164;pointless-guess;Seller;1877;Closed;animated-teacher;Buyer
2613;285;subdued-air;Seller;2300;Closed;limp-dress;Buyer
2614;402;that-vehicle;Seller;5432;Active;;
2615;4358;upset-permission;Seller;2876;Closed;squeaky-dress;Buyer
2616;3075;bad-permit;Seller;2078;Active;;
2617;158;false-news;Seller;2973;Closed;flaky-celebration;Buyer
2618;3638;regular-business;Seller;4145;Closed;monthly-commercial;Buyer
2619;4294;pointless-guess;Seller;3924;Active;;
2620;2719;fine-suck;Seller;3802;Active;;
2621;2388;harmless-agreement;Seller;2481;Active;;
2622;3316;kindhearted-young;Seller;1642;Closed;regular-quality;Buyer
2623;4692;shocked-specialist;Seller;5057;Closed;remarkable-housing;Buyer
2624;3277;weekly-percentage;Seller;2284;Closed;meager-math;Buyer
2625;4725;incompatible-monitor;Seller;1013;Closed;digital-win;Buyer
2626;4370;linear-candle;Seller;5554;Closed;necessary-cheek;Buyer
2627;2420;big-hearted-king;Seller;3932;Active;;
2628;270;hard-profit;Seller;1705;Closed;feisty-desire;Buyer
2629;1800;lawful-interaction;Seller;2424;Closed;insistent-climate;Buyer
2630;3086;constant-university;Seller;3354;Closed;straight-idea;Buyer
2631;1799;similar-ice;Seller;4098;Closed;minor-press;Buyer
2632;5103;bare-round;Seller;3241;Closed;gracious-room;Buyer
2633;1923;questionable-sympathy;Seller;3093;Closed;submissive-reception;Buyer
2634;4481;weekly-percentage;Seller;2994;Closed;sarcastic-touch;Buyer
2635;4816;partial-telephone;Seller;4034;Closed;agitated-copy;Buyer
2636;5752;jolly-human;Seller;3121;Closed;reliable-army;Buyer
2637;2726;fine-soil;Seller;2970;Closed;disgusting-base;Buyer
2638;4987;tempting-education;Seller;2708;Closed;incomparable-option;Buyer
2639;3345;doting-bell;Seller;3298;Active;;
2640;1083;this-priority;Seller;82;Active;;
2641;5838;leafy-distribution;Seller;2587;Closed;crafty-patient;Buyer
2642;2163;whole-initial;Seller;7318;Closed;tragic-tale;Buyer
2643;182;aromatic-pound;Seller;3211;Closed;essential-funny;Buyer
2644;3471;studious-bridge;Seller;3995;Active;;
2645;5768;trustworthy-silly;Seller;7704;Closed;esteemed-attack;Buyer
2646;3041;snappy-wine;Seller;2400;Closed;jovial-few;Buyer
2647;7;coordinated-opposite;Seller;2657;Closed;squeaky-dress;Buyer
2648;1039;upset-permission;Seller;2362;Closed;cultured-tonight;Buyer
2649;2667;live-hat;Seller;1343;Closed;straight-idea;Buyer
2650;1816;common-private;Seller;3434;Closed;monumental-salt;Buyer
2651;4975;punctual-swimming;Seller;2531;Closed;corrupt-road;Buyer
2652;3856;kindhearted-young;Seller;4174;Closed;calm-cheek;Buyer
2653;5076;harmless-agreement;Seller;2333;Active;;
2654;723;chief-cut;Seller;3846;Closed;delectable-surgery;Buyer
2655;5746;multicolored-performance;Seller;827;Closed;kindly-freedom;Buyer
2656;2005;lighthearted-remote;Seller;2067;Closed;extroverted-philosophy;Buyer
2657;4323;productive-advice;Seller;2907;Closed;unsightly-normal;Buyer
2658;5080;thorny-resolution;Seller;1452;Closed;mature-substance;Buyer
2659;1650;melodic-chocolate;Seller;4149;Closed;orderly-angle;Buyer
2660;787;live-hat;Seller;3520;Closed;flippant-piece;Buyer
2661;5759;extraneous-stick;Seller;2141;Active;;
2662;3178;medium-class;Seller;2013;Closed;gifted-resort;Buyer
2663;755;itchy-angle;Seller;3113;Closed;puzzling-split;Buyer
2664;912;medium-class;Seller;2670;Closed;jovial-management;Buyer
2665;2976;serene-monitor;Seller;3968;Closed;honest-context;Buyer
2666;5817;subdued-air;Seller;1158;Closed;gaseous-sense;Buyer
2667;1904;light-lie;Seller;3668;Closed;rotating-vehicle;Buyer
2668;1253;incompatible-monitor;Seller;5071;Closed;usable-base;Buyer
2669;4352;coordinated-opposite;Seller;3003;Closed;responsible-end;Buyer
2670;1952;demanding-farmer;Seller;6025;Closed;regular-quality;Buyer
2671;1199;deafening-copy;Seller;2022;Closed;cluttered-service;Buyer
2672;3141;questionable-sympathy;Seller;2714;Closed;imperturbable-paper;Buyer
2673;2833;judicious-turn;Seller;131;Active;;
2674;5417;pitiful-dream;Seller;1349;Closed;knotty-upper;Buyer
2675;2099;deafening-copy;Seller;1999;Closed;complicated-award;Buyer
2676;1688;delicious-criticism;Seller;1620;Closed;guilty-walk;Buyer
2677;821;upset-permission;Seller;2567;Active;;
2678;576;incompatible-monitor;Seller;1740;Closed;remorseful-today;Buyer
2679;1836;harmless-agreement;Seller;2790;Closed;elliptical-divide;Buyer
2680;1332;costly-scene;Seller;1654;Closed;punctual-advance;Buyer
2681;3447;questionable-sympathy;Seller;2383;Closed;emotional-medium;Buyer
2682;567;jaded-car;Seller;3290;Active;;
2683;2100;envious-initiative;Seller;1374;Active;;
2684;855;complex-dog;Seller;3124;Active;;
2685;2037;judicious-turn;Seller;4825;Closed;flaky-road;Buyer
2686;287;studious-bridge;Seller;4865;Closed;thorough-rough;Buyer
2687;3742;hard-to-find-boyfriend;Seller;1163;Closed;reliable-army;Buyer
2688;3077;wicked-drama;Seller;2935;Closed;true-development;Buyer
2689;5906;big-hearted-king;Seller;4268;Active;;
2690;5321;subdued-air;Seller;2378;Closed;fruitful-employer;Buyer
2691;4368;scented-witness;Seller;2130;Active;;
2692;2213;necessary-national;Seller;2172;Closed;exemplary-street;Buyer
2693;5511;spectacular-diamond;Seller;2370;Closed;grubby-promotion;Buyer
2694;4282;heavenly-deposit;Seller;1019;Closed;bony-politics;Buyer
2695;970;enraged-give;Seller;4931;Closed;drafty-sir;Buyer
2696;3773;that-vehicle;Seller;2752;Closed;honorable-target;Buyer
2697;1675;pitiful-dream;Seller;889;Closed;fruitful-employer;Buyer
2698;724;ultimate-coach;Seller;2595;Active;;
2699;4997;remorseful-buddy;Seller;4441;Closed;corrupt-road;Buyer
2700;5607;itchy-angle;Seller;4025;Closed;punctual-drawer;Buyer
2701;3453;unrealistic-item;Seller;3276;Closed;imperturbable-paper;Buyer
2702;1247;cuddly-muscle;Seller;1677;Active;;
2703;5193;necessary-national;Seller;2230;Closed;extraneous-purpose;Buyer
2704;2062;melodic-chocolate;Seller;3759;Closed;thin-rush;Buyer
2705;5925;rude-ball;Seller;4491;Active;;
2706;5592;lighthearted-remote;Seller;4664;Closed;oblong-alarm;Buyer
2707;142;lawful-interaction;Seller;5534;Closed;cute-throat;Buyer
2708;5613;grumpy-secret;Seller;2677;Closed;extra-small-routine;Buyer
2709;3225;private-review;Seller;1971;Closed;fickle-lack;Buyer
2710;1411;sick-quarter;Seller;4767;Closed;winding-kid;Buyer
2711;3588;judicious-dare;Seller;2320;Closed;elliptical-system;Buyer
2712;1540;anguished-order;Seller;841;Closed;mundane-song;Buyer
2713;513;big-hearted-king;Seller;2642;Closed;glossy-tie;Buyer
2714;2911;striking-wedding;Seller;2777;Closed;numb-tackle;Buyer
2715;994;subdued-air;Seller;4297;Closed;generous-human;Buyer
2716;3410;light-lie;Seller;2721;Closed;jam-packed-character;Buyer
2717;779;tempting-education;Seller;1704;Closed;unequaled-release;Buyer
2718;722;upset-permission;Seller;1999;Closed;reasonable-foot;Buyer
2719;515;wicked-drama;Seller;3505;Closed;somber-medium;Buyer
2720;2014;milky-penalty;Seller;2531;Closed;honorable-target;Buyer
2721;4171;yearly-society;Seller;3430;Closed;livid-transition;Buyer
2722;382;impressive-forever;Seller;1644;Closed;ancient-relative;Buyer
2723;4484;meager-shopping;Seller;4186;Closed;direct-a;Buyer
2724;5542;jolly-human;Seller;2468;Closed;gigantic-guidance;Buyer
2725;956;whole-initial;Seller;3891;Closed;sociable-local;Buyer
2726;4217;aromatic-pound;Seller;1792;Closed;glaring-administration;Buyer
2727;2834;paltry-surgery;Seller;6296;Closed;punctual-drawer;Buyer
2728;812;dopey-nobody;Seller;2573;Closed;enchanting-remove;Buyer
2729;5333;multicolored-performance;Seller;4165;Closed;ironclad-dish;Buyer
2730;4224;yearly-society;Seller;3728;Closed;punctual-advance;Buyer
2731;3493;feminine-writing;Seller;2035;Closed;fixed-boat;Buyer
2732;2081;demanding-farmer;Seller;1730;Closed;forked-mother;Buyer
2733;1418;fine-suck;Seller;2788;Closed;steel-menu;Buyer
2734;4658;superficial-extreme;Seller;1919;Active;;
2735;3731;mindless-button;Seller;4150;Closed;neat-respect;Buyer
2736;2928;hard-profit;Seller;1492;Closed;flamboyant-attention;Buyer
2737;172;grim-reach;Seller;4348;Closed;official-depression;Buyer
2738;4314;weekly-percentage;Seller;1879;Active;;
2739;3420;jolly-human;Seller;2898;Closed;dizzy-data;Buyer
2740;689;everlasting-historian;Seller;3008;Closed;prestigious-speaker;Buyer
2741;5099;interesting-primary;Seller;1358;Closed;medium-contest;Buyer
2742;3662;costly-tackle;Seller;2826;Closed;flaky-anybody;Buyer
2743;4526;costly-scene;Seller;2265;Closed;glass-rush;Buyer
2744;5396;cool-formal;Seller;3129;Active;;
2745;5519;studious-bridge;Seller;2844;Closed;old-fashioned-lock;Buyer
2746;4175;meager-shopping;Seller;1314;Closed;pleasant-feed;Buyer
2747;4173;steel-mail;Seller;4354;Active;;
2748;889;snappy-wine;Seller;2176;Closed;ironclad-dish;Buyer
2749;2550;giving-teacher;Seller;737;Closed;early-highlight;Buyer
2750;4556;steel-clue;Seller;3339;Closed;adored-perspective;Buyer
2751;3759;past-touch;Seller;1414;Closed;complicated-expert;Buyer
2752;3233;fine-soil;Seller;2105;Closed;ecstatic-national;Buyer
2753;2521;extraneous-stick;Seller;4092;Closed;sniveling-buy;Buyer
2754;4233;steel-clue;Seller;2790;Closed;grumpy-spread;Buyer
2755;2569;easy-dark;Seller;1567;Closed;sudden-count;Buyer
2756;3937;studious-bridge;Seller;2735;Closed;bustling-beach;Buyer
2757;5596;easy-dark;Seller;2379;Closed;stupendous-expression;Buyer
2758;189;big-hearted-king;Seller;2892;Closed;self-reliant-produce;Buyer
2759;37;mean-politics;Seller;5394;Closed;moral-lay;Buyer
2760;1462;spectacular-diamond;Seller;1857;Closed;insistent-anything;Buyer
2761;4377;silent-access;Seller;2803;Closed;pleasant-author;Buyer
2762;2022;focused-song;Seller;1570;Active;;
2763;3919;yummy-if;Seller;4960;Closed;well-groomed-plenty;Buyer
2764;4790;studious-bridge;Seller;4722;Closed;periodic-try;Buyer
2765;4502;feminine-writing;Seller;2560;Closed;sociable-local;Buyer
2766;4443;necessary-national;Seller;4244;Closed;self-reliant-champion;Buyer
2767;5605;interesting-primary;Seller;3503;Closed;circular-collar;Buyer
2768;2265;focused-song;Seller;1900;Active;;
2769;2359;frivolous-nation;Seller;3044;Closed;infatuated-repeat;Buyer
2770;4630;grumpy-secret;Seller;3510;Closed;tangible-spare;Buyer
2771;2536;left-ad;Seller;2174;Active;;
2772;827;bad-permit;Seller;4682;Closed;impossible-police;Buyer
2773;5037;frivolous-nation;Seller;4633;Closed;misty-cable;Buyer
2774;3839;periodic-summer;Seller;2342;Closed;phony-hit;Buyer
2775;4844;giving-teacher;Seller;2629;Active;;
2776;693;burdensome-special;Seller;2305;Active;;
2777;3892;angelic-thought;Seller;3850;Active;;
2778;5341;big-hearted-king;Seller;2966;Closed;pointed-delivery;Buyer
2779;1006;impossible-match;Seller;2650;Closed;biodegradable-dot;Buyer
2780;4157;flawless-soup;Seller;6256;Closed;jam-packed-character;Buyer
2781;1187;yummy-if;Seller;3612;Closed;elementary-ice;Buyer
2782;4577;itchy-angle;Seller;4028;Closed;weepy-share;Buyer
2783;3564;lighthearted-remote;Seller;2612;Active;;
2784;3545;aromatic-pound;Seller;2960;Closed;cold-warning;Buyer
2785;4067;left-ad;Seller;2927;Closed;extra-large-piano;Buyer
2786;2872;tempting-education;Seller;988;Closed;periodic-many;Buyer
2787;4952;wicked-drama;Seller;2737;Active;;
2788;1890;fine-soil;Seller;2222;Closed;wretched-report;Buyer
2789;2329;rash-board;Seller;1636;Active;;
2790;5033;subdued-air;Seller;2960;Closed;amazing-letter;Buyer
2791;3102;grimy-catch;Seller;2937;Closed;bustling-blow;Buyer
2792;21;pointless-guess;Seller;2966;Closed;ironclad-dish;Buyer
2793;3565;striking-wedding;Seller;4776;Closed;thorough-self;Buyer
2794;2809;steel-mail;Seller;1219;Closed;genuine-gather;Buyer
2795;8;ruddy-tie;Seller;4842;Closed;jovial-few;Buyer
2796;2413;spectacular-diamond;Seller;1263;Closed;tan-anybody;Buyer
2797;2488;light-lie;Seller;2691;Active;;
2798;3358;spotless-charge;Seller;3462;Closed;disfigured-roll;Buyer
2799;1585;constant-university;Seller;1152;Active;;
2800;97;kindhearted-young;Seller;900;Closed;authorized-savings;Buyer
2801;3039;light-lie;Seller;3714;Closed;rusty-knowledge;Buyer
